"","Coverage","Width","Method","Rho","d"
"3106",0.819625,7.51306195150773,"DR","rho = -0.5",15
"3107",0.819875,7.65621209388125,"DR","rho = -0.5",15
"3108",0.81025,7.33822349420898,"DR","rho = -0.5",15
"3109",0.805625,7.24926354453098,"DR","rho = -0.5",15
"3110",0.826125,7.50952859275226,"DR","rho = -0.5",15
"3111",0.81825,8.6482656075245,"DR","rho = -0.5",15
"3112",0.8195,7.63667327527048,"DR","rho = -0.5",15
"3113",0.808125,7.1860766440758,"DR","rho = -0.5",15
"3114",0.80475,7.04199624473273,"DR","rho = -0.5",15
"3115",0.79525,7.51205819803546,"DR","rho = -0.5",15
"3116",0.801125,7.32241700108414,"DR","rho = -0.5",15
"3117",0.7705,6.72797501287032,"DR","rho = -0.5",15
"3118",0.806625,7.23438860099404,"DR","rho = -0.5",15
"3119",0.793875,7.1859288695851,"DR","rho = -0.5",15
"3120",0.809375,7.43892806688554,"DR","rho = -0.5",15
"3121",0.783125,6.9604415639526,"DR","rho = -0.5",15
"3122",0.77325,6.93444301700174,"DR","rho = -0.5",15
"3123",0.799875,7.09506886925133,"DR","rho = -0.5",15
"3124",0.806875,7.46307077996844,"DR","rho = -0.5",15
"3125",0.794625,7.27808328650063,"DR","rho = -0.5",15
"3126",0.840125,8.19925147545954,"DR","rho = -0.5",15
"3127",0.799625,7.23548875938932,"DR","rho = -0.5",15
"3128",0.80075,7.52888760188399,"DR","rho = -0.5",15
"3129",0.801,7.50794720611362,"DR","rho = -0.5",15
"3130",0.808625,8.0356094391452,"DR","rho = -0.5",15
"3131",0.796,7.40905402030537,"DR","rho = -0.5",15
"3132",0.81725,7.46079333962805,"DR","rho = -0.5",15
"3133",0.806875,7.80617210301533,"DR","rho = -0.5",15
"3134",0.79775,7.37270037021712,"DR","rho = -0.5",15
"3135",0.792125,6.91648529147492,"DR","rho = -0.5",15
"3136",0.813,8.28554280664397,"DR","rho = -0.5",15
"3137",0.79125,7.34132799069725,"DR","rho = -0.5",15
"3138",0.82475,7.56439818605527,"DR","rho = -0.5",15
"3139",0.8015,7.24849333988567,"DR","rho = -0.5",15
"3140",0.806875,7.24869515662882,"DR","rho = -0.5",15
"3141",0.783875,7.08117158196383,"DR","rho = -0.5",15
"3142",0.81,7.17648990293178,"DR","rho = -0.5",15
"3143",0.805875,7.36749849357168,"DR","rho = -0.5",15
"3144",0.798875,7.24109774494635,"DR","rho = -0.5",15
"3145",0.787,7.00539332542397,"DR","rho = -0.5",15
"3146",0.81175,8.41384826681158,"DR","rho = -0.5",15
"3147",0.8045,7.61197550213177,"DR","rho = -0.5",15
"3148",0.8235,7.33467172514638,"DR","rho = -0.5",15
"3149",0.79675,7.39240243362768,"DR","rho = -0.5",15
"3150",0.830375,8.08014137922902,"DR","rho = -0.5",15
"3151",0.905625,13.1111087107597,"D_rho","rho = -1",15
"3152",0.894,12.8196545318918,"D_rho","rho = -1",15
"3153",0.902125,12.6600139029929,"D_rho","rho = -1",15
"3154",0.903,12.5925755619513,"D_rho","rho = -1",15
"3155",0.88525,11.8196413592322,"D_rho","rho = -1",15
"3156",0.844,10.7136521879334,"D_rho","rho = -1",15
"3157",0.870625,11.2875731792887,"D_rho","rho = -1",15
"3158",0.87225,10.7909111100095,"D_rho","rho = -1",15
"3159",0.893375,11.9919012517389,"D_rho","rho = -1",15
"3160",0.870375,11.6515954220846,"D_rho","rho = -1",15
"3161",0.893125,11.8402946254411,"D_rho","rho = -1",15
"3162",0.87925,11.3564257642916,"D_rho","rho = -1",15
"3163",0.893375,11.9385931681956,"D_rho","rho = -1",15
"3164",0.8965,12.4049704257069,"D_rho","rho = -1",15
"3165",0.891125,12.9175143568407,"D_rho","rho = -1",15
"3166",0.919625,14.314230996174,"D_rho","rho = -1",15
"3167",0.901875,12.7427531635168,"D_rho","rho = -1",15
"3168",0.898375,12.7292655300939,"D_rho","rho = -1",15
"3169",0.9045,12.3176331377166,"D_rho","rho = -1",15
"3170",0.859125,10.7104455473899,"D_rho","rho = -1",15
"3171",0.872875,11.0713148473051,"D_rho","rho = -1",15
"3172",0.88325,11.873520246445,"D_rho","rho = -1",15
"3173",0.88425,11.9340342187517,"D_rho","rho = -1",15
"3174",0.8655,10.980630125383,"D_rho","rho = -1",15
"3175",0.9075,13.0612420896632,"D_rho","rho = -1",15
"3176",0.865125,10.9573197427792,"D_rho","rho = -1",15
"3177",0.891625,12.873073772009,"D_rho","rho = -1",15
"3178",0.8825,11.6113204292635,"D_rho","rho = -1",15
"3179",0.8745,11.3799061186845,"D_rho","rho = -1",15
"3180",0.90975,12.5771540644921,"D_rho","rho = -1",15
"3181",0.89325,11.7559780450249,"D_rho","rho = -1",15
"3182",0.890375,12.0960232329374,"D_rho","rho = -1",15
"3183",0.895,13.3310657774978,"D_rho","rho = -1",15
"3184",0.8905,12.1766706806723,"D_rho","rho = -1",15
"3185",0.89075,12.9432661859894,"D_rho","rho = -1",15
"3186",0.889375,12.0186382866348,"D_rho","rho = -1",15
"3187",0.871625,10.9530423764638,"D_rho","rho = -1",15
"3188",0.880625,11.4175954886795,"D_rho","rho = -1",15
"3189",0.890125,12.1586234048223,"D_rho","rho = -1",15
"3190",0.886875,12.1623379639761,"D_rho","rho = -1",15
"3191",0.8785,11.0239069508607,"D_rho","rho = -1",15
"3192",0.892,11.8231487833568,"D_rho","rho = -1",15
"3193",0.874125,10.7069025759539,"D_rho","rho = -1",15
"3194",0.90175,12.4900379371093,"D_rho","rho = -1",15
"3195",0.866875,11.2139510140963,"D_rho","rho = -1",15
"3196",0.90025,12.2683311616451,"D_rho","rho = -1",15
"3197",0.8575,10.5775143380541,"D_rho","rho = -1",15
"3198",0.91225,13.6803365848735,"D_rho","rho = -1",15
"3199",0.855,10.5615234008405,"D_rho","rho = -1",15
"3200",0.883625,11.9265435250026,"D_rho","rho = -1",15
"3201",0.905625,13.1111087107597,"D_rho_with_CI","rho = -1",15
"3202",0.894,12.8196545318918,"D_rho_with_CI","rho = -1",15
"3203",0.902125,12.6600139029929,"D_rho_with_CI","rho = -1",15
"3204",0.903,12.5925755619513,"D_rho_with_CI","rho = -1",15
"3205",0.88525,11.8196413592322,"D_rho_with_CI","rho = -1",15
"3206",0.844,10.7136521879334,"D_rho_with_CI","rho = -1",15
"3207",0.870625,11.2875731792887,"D_rho_with_CI","rho = -1",15
"3208",0.87225,10.7909111100095,"D_rho_with_CI","rho = -1",15
"3209",0.893375,11.9919012517389,"D_rho_with_CI","rho = -1",15
"3210",0.870375,11.6515954220846,"D_rho_with_CI","rho = -1",15
"3211",0.893125,11.8402946254411,"D_rho_with_CI","rho = -1",15
"3212",0.87925,11.3564257642916,"D_rho_with_CI","rho = -1",15
"3213",0.893375,11.9385931681956,"D_rho_with_CI","rho = -1",15
"3214",0.8965,12.4049704257069,"D_rho_with_CI","rho = -1",15
"3215",0.891125,12.9175143568407,"D_rho_with_CI","rho = -1",15
"3216",0.919625,14.314230996174,"D_rho_with_CI","rho = -1",15
"3217",0.901875,12.7427531635168,"D_rho_with_CI","rho = -1",15
"3218",0.898375,12.7292655300939,"D_rho_with_CI","rho = -1",15
"3219",0.9045,12.3176331377166,"D_rho_with_CI","rho = -1",15
"3220",0.859125,10.7104455473899,"D_rho_with_CI","rho = -1",15
"3221",0.872875,11.0713148473051,"D_rho_with_CI","rho = -1",15
"3222",0.88325,11.873520246445,"D_rho_with_CI","rho = -1",15
"3223",0.88425,11.9340342187517,"D_rho_with_CI","rho = -1",15
"3224",0.8655,10.980630125383,"D_rho_with_CI","rho = -1",15
"3225",0.9075,13.0612420896632,"D_rho_with_CI","rho = -1",15
"3226",0.865125,10.9573197427792,"D_rho_with_CI","rho = -1",15
"3227",0.891625,12.873073772009,"D_rho_with_CI","rho = -1",15
"3228",0.8825,11.6113204292635,"D_rho_with_CI","rho = -1",15
"3229",0.8745,11.3799061186845,"D_rho_with_CI","rho = -1",15
"3230",0.90975,12.5771540644921,"D_rho_with_CI","rho = -1",15
"3231",0.89325,11.7559780450249,"D_rho_with_CI","rho = -1",15
"3232",0.890375,12.0960232329374,"D_rho_with_CI","rho = -1",15
"3233",0.895,13.3310657774978,"D_rho_with_CI","rho = -1",15
"3234",0.8905,12.1766706806723,"D_rho_with_CI","rho = -1",15
"3235",0.89075,12.9432661859894,"D_rho_with_CI","rho = -1",15
"3236",0.889375,12.0186382866348,"D_rho_with_CI","rho = -1",15
"3237",0.871625,10.9530423764638,"D_rho_with_CI","rho = -1",15
"3238",0.880625,11.4175954886795,"D_rho_with_CI","rho = -1",15
"3239",0.890125,12.1586234048223,"D_rho_with_CI","rho = -1",15
"3240",0.886875,12.1623379639761,"D_rho_with_CI","rho = -1",15
"3241",0.8785,11.0239069508607,"D_rho_with_CI","rho = -1",15
"3242",0.892,11.8231487833568,"D_rho_with_CI","rho = -1",15
"3243",0.874125,10.7069025759539,"D_rho_with_CI","rho = -1",15
"3244",0.90175,12.4900379371093,"D_rho_with_CI","rho = -1",15
"3245",0.866875,11.2139510140963,"D_rho_with_CI","rho = -1",15
"3246",0.90025,12.2683311616451,"D_rho_with_CI","rho = -1",15
"3247",0.8575,10.5775143380541,"D_rho_with_CI","rho = -1",15
"3248",0.91225,13.6803365848735,"D_rho_with_CI","rho = -1",15
"3249",0.855,10.5615234008405,"D_rho_with_CI","rho = -1",15
"3250",0.883625,11.9265435250026,"D_rho_with_CI","rho = -1",15
"3251",0.905625,13.1111087107597,"D_rho_0.25","rho = -1",15
"3252",0.894,12.8196545318918,"D_rho_0.25","rho = -1",15
"3253",0.902125,12.6600139029929,"D_rho_0.25","rho = -1",15
"3254",0.903,12.5925755619513,"D_rho_0.25","rho = -1",15
"3255",0.88525,11.8196413592322,"D_rho_0.25","rho = -1",15
"3256",0.844,10.7136521879334,"D_rho_0.25","rho = -1",15
"3257",0.870625,11.2875731792887,"D_rho_0.25","rho = -1",15
"3258",0.87225,10.7909111100095,"D_rho_0.25","rho = -1",15
"3259",0.893375,11.9919012517389,"D_rho_0.25","rho = -1",15
"3260",0.870375,11.6515954220846,"D_rho_0.25","rho = -1",15
"3261",0.893125,11.8402946254411,"D_rho_0.25","rho = -1",15
"3262",0.87925,11.3564257642916,"D_rho_0.25","rho = -1",15
"3263",0.893375,11.9385931681956,"D_rho_0.25","rho = -1",15
"3264",0.8965,12.4049704257069,"D_rho_0.25","rho = -1",15
"3265",0.891125,12.9175143568407,"D_rho_0.25","rho = -1",15
"3266",0.919625,14.314230996174,"D_rho_0.25","rho = -1",15
"3267",0.901875,12.7427531635168,"D_rho_0.25","rho = -1",15
"3268",0.898375,12.7292655300939,"D_rho_0.25","rho = -1",15
"3269",0.9045,12.3176331377166,"D_rho_0.25","rho = -1",15
"3270",0.859125,10.7104455473899,"D_rho_0.25","rho = -1",15
"3271",0.872875,11.0713148473051,"D_rho_0.25","rho = -1",15
"3272",0.88325,11.873520246445,"D_rho_0.25","rho = -1",15
"3273",0.88425,11.9340342187517,"D_rho_0.25","rho = -1",15
"3274",0.8655,10.980630125383,"D_rho_0.25","rho = -1",15
"3275",0.9075,13.0612420896632,"D_rho_0.25","rho = -1",15
"3276",0.865125,10.9573197427792,"D_rho_0.25","rho = -1",15
"3277",0.891625,12.873073772009,"D_rho_0.25","rho = -1",15
"3278",0.8825,11.6113204292635,"D_rho_0.25","rho = -1",15
"3279",0.8745,11.3799061186845,"D_rho_0.25","rho = -1",15
"3280",0.90975,12.5771540644921,"D_rho_0.25","rho = -1",15
"3281",0.89325,11.7559780450249,"D_rho_0.25","rho = -1",15
"3282",0.890375,12.0960232329374,"D_rho_0.25","rho = -1",15
"3283",0.895,13.3310657774978,"D_rho_0.25","rho = -1",15
"3284",0.8905,12.1766706806723,"D_rho_0.25","rho = -1",15
"3285",0.89075,12.9432661859894,"D_rho_0.25","rho = -1",15
"3286",0.889375,12.0186382866348,"D_rho_0.25","rho = -1",15
"3287",0.871625,10.9530423764638,"D_rho_0.25","rho = -1",15
"3288",0.880625,11.4175954886795,"D_rho_0.25","rho = -1",15
"3289",0.890125,12.1586234048223,"D_rho_0.25","rho = -1",15
"3290",0.886875,12.1623379639761,"D_rho_0.25","rho = -1",15
"3291",0.8785,11.0239069508607,"D_rho_0.25","rho = -1",15
"3292",0.892,11.8231487833568,"D_rho_0.25","rho = -1",15
"3293",0.874125,10.7069025759539,"D_rho_0.25","rho = -1",15
"3294",0.90175,12.4900379371093,"D_rho_0.25","rho = -1",15
"3295",0.866875,11.2139510140963,"D_rho_0.25","rho = -1",15
"3296",0.90025,12.2683311616451,"D_rho_0.25","rho = -1",15
"3297",0.8575,10.5775143380541,"D_rho_0.25","rho = -1",15
"3298",0.91225,13.6803365848735,"D_rho_0.25","rho = -1",15
"3299",0.855,10.5615234008405,"D_rho_0.25","rho = -1",15
"3300",0.883625,11.9265435250026,"D_rho_0.25","rho = -1",15
"3301",0.786625,8.94485918269405,"Lei_inexact","rho = -1",15
"3302",0.783625,9.33660204911656,"Lei_inexact","rho = -1",15
"3303",0.799625,10.1441790618233,"Lei_inexact","rho = -1",15
"3304",0.799375,9.78643893358012,"Lei_inexact","rho = -1",15
"3305",0.8355,9.34582929044963,"Lei_inexact","rho = -1",15
"3306",0.738375,7.45407375350438,"Lei_inexact","rho = -1",15
"3307",0.734,7.43804990527915,"Lei_inexact","rho = -1",15
"3308",0.8205,9.01663819729581,"Lei_inexact","rho = -1",15
"3309",0.8275,10.0427941222007,"Lei_inexact","rho = -1",15
"3310",0.826875,9.95261958037673,"Lei_inexact","rho = -1",15
"3311",0.789625,8.2978778180266,"Lei_inexact","rho = -1",15
"3312",0.743375,7.62192669109883,"Lei_inexact","rho = -1",15
"3313",0.80025,8.77695506415518,"Lei_inexact","rho = -1",15
"3314",0.802625,8.39759557491446,"Lei_inexact","rho = -1",15
"3315",0.784375,9.83186211875965,"Lei_inexact","rho = -1",15
"3316",0.766625,9.10379138220072,"Lei_inexact","rho = -1",15
"3317",0.786875,8.37776233164929,"Lei_inexact","rho = -1",15
"3318",0.746625,8.3018180376745,"Lei_inexact","rho = -1",15
"3319",0.81975,9.92114497625212,"Lei_inexact","rho = -1",15
"3320",0.722,7.55075872565507,"Lei_inexact","rho = -1",15
"3321",0.751375,8.67341181043107,"Lei_inexact","rho = -1",15
"3322",0.775875,8.20784744787915,"Lei_inexact","rho = -1",15
"3323",0.765,8.26317996040793,"Lei_inexact","rho = -1",15
"3324",0.761375,8.03060334547509,"Lei_inexact","rho = -1",15
"3325",0.810625,9.15181919810266,"Lei_inexact","rho = -1",15
"3326",0.81175,9.19533934980973,"Lei_inexact","rho = -1",15
"3327",0.767125,9.24132537163627,"Lei_inexact","rho = -1",15
"3328",0.76475,8.56552609502227,"Lei_inexact","rho = -1",15
"3329",0.7685,9.0029914594815,"Lei_inexact","rho = -1",15
"3330",0.789,8.47182508193804,"Lei_inexact","rho = -1",15
"3331",0.786875,8.70706853909921,"Lei_inexact","rho = -1",15
"3332",0.718125,7.26569628382638,"Lei_inexact","rho = -1",15
"3333",0.81625,9.77891318345833,"Lei_inexact","rho = -1",15
"3334",0.76425,9.28409372019341,"Lei_inexact","rho = -1",15
"3335",0.78925,9.80504721177856,"Lei_inexact","rho = -1",15
"3336",0.7745,8.33373418855765,"Lei_inexact","rho = -1",15
"3337",0.763875,7.93806456939568,"Lei_inexact","rho = -1",15
"3338",0.81025,8.53036261310976,"Lei_inexact","rho = -1",15
"3339",0.768125,8.36832031934717,"Lei_inexact","rho = -1",15
"3340",0.74275,7.98193971430307,"Lei_inexact","rho = -1",15
"3341",0.7315,7.23087937265996,"Lei_inexact","rho = -1",15
"3342",0.746,7.59674886771671,"Lei_inexact","rho = -1",15
"3343",0.712125,6.69737467398789,"Lei_inexact","rho = -1",15
"3344",0.815875,9.88277449617981,"Lei_inexact","rho = -1",15
"3345",0.753875,7.58776955277267,"Lei_inexact","rho = -1",15
"3346",0.788625,8.92046480567992,"Lei_inexact","rho = -1",15
"3347",0.75675,8.17002275103692,"Lei_inexact","rho = -1",15
"3348",0.7995,9.86644491206689,"Lei_inexact","rho = -1",15
"3349",0.72825,6.90749937535392,"Lei_inexact","rho = -1",15
"3350",0.8175,9.40440679149536,"Lei_inexact","rho = -1",15
"3351",0.99,17.9801827812905,"Lei_exact","rho = -1",15
"3352",0.982,17.4820010955039,"Lei_exact","rho = -1",15
"3353",0.991,19.291714976738,"Lei_exact","rho = -1",15
"3354",0.985,18.3785879731108,"Lei_exact","rho = -1",15
"3355",0.996875,20.9090694187686,"Lei_exact","rho = -1",15
"3356",0.98075,16.2694134505651,"Lei_exact","rho = -1",15
"3357",0.98725,16.7369045568942,"Lei_exact","rho = -1",15
"3358",0.9885,16.222910013936,"Lei_exact","rho = -1",15
"3359",0.982125,17.3316481095165,"Lei_exact","rho = -1",15
"3360",0.9885,18.710600323926,"Lei_exact","rho = -1",15
"3361",0.984375,16.7460480758356,"Lei_exact","rho = -1",15
"3362",0.98675,17.204355962829,"Lei_exact","rho = -1",15
"3363",0.98825,17.3184182163965,"Lei_exact","rho = -1",15
"3364",0.9835,16.1561453888977,"Lei_exact","rho = -1",15
"3365",0.98225,17.9869540682296,"Lei_exact","rho = -1",15
"3366",0.984,18.640409502955,"Lei_exact","rho = -1",15
"3367",0.982375,16.850976237074,"Lei_exact","rho = -1",15
"3368",0.987375,17.4112727964515,"Lei_exact","rho = -1",15
"3369",0.991125,18.6454173064989,"Lei_exact","rho = -1",15
"3370",0.98275,16.3187278712788,"Lei_exact","rho = -1",15
"3371",0.981875,17.4248161503004,"Lei_exact","rho = -1",15
"3372",0.987375,17.552160973409,"Lei_exact","rho = -1",15
"3373",0.98775,16.977427091529,"Lei_exact","rho = -1",15
"3374",0.978375,16.1216509021465,"Lei_exact","rho = -1",15
"3375",0.993,19.9290669868181,"Lei_exact","rho = -1",15
"3376",0.990625,17.3883783858939,"Lei_exact","rho = -1",15
"3377",0.986,18.5442375142545,"Lei_exact","rho = -1",15
"3378",0.98625,17.5285941123134,"Lei_exact","rho = -1",15
"3379",0.9835,17.2339491107215,"Lei_exact","rho = -1",15
"3380",0.99,17.6389792126384,"Lei_exact","rho = -1",15
"3381",0.98775,16.5338714049452,"Lei_exact","rho = -1",15
"3382",0.9785,15.6439117697522,"Lei_exact","rho = -1",15
"3383",0.98075,17.7871818563873,"Lei_exact","rho = -1",15
"3384",0.9855,18.370460192575,"Lei_exact","rho = -1",15
"3385",0.991375,20.3813336557342,"Lei_exact","rho = -1",15
"3386",0.991625,18.8887465379462,"Lei_exact","rho = -1",15
"3387",0.981875,16.8516564683538,"Lei_exact","rho = -1",15
"3388",0.9775,15.1389307899539,"Lei_exact","rho = -1",15
"3389",0.982125,17.1574228542757,"Lei_exact","rho = -1",15
"3390",0.976625,16.3322089637648,"Lei_exact","rho = -1",15
"3391",0.987375,17.042466751762,"Lei_exact","rho = -1",15
"3392",0.983,16.3364876367598,"Lei_exact","rho = -1",15
"3393",0.967375,13.6466224056456,"Lei_exact","rho = -1",15
"3394",0.97925,16.5078480348436,"Lei_exact","rho = -1",15
"3395",0.979625,16.0548930566961,"Lei_exact","rho = -1",15
"3396",0.986125,18.0625223876402,"Lei_exact","rho = -1",15
"3397",0.988375,17.4515077529302,"Lei_exact","rho = -1",15
"3398",0.991625,20.2128098465301,"Lei_exact","rho = -1",15
"3399",0.99175,17.6255894136035,"Lei_exact","rho = -1",15
"3400",0.989125,17.7765963033565,"Lei_exact","rho = -1",15
"3401",0.81875,8.71258224926015,"CMC","rho = -1",15
"3402",0.808,8.72371961953299,"CMC","rho = -1",15
"3403",0.820625,8.71904944420639,"CMC","rho = -1",15
"3404",0.822375,8.56909644107435,"CMC","rho = -1",15
"3405",0.831375,8.76996955404028,"CMC","rho = -1",15
"3406",0.828375,8.97845338834612,"CMC","rho = -1",15
"3407",0.81275,8.58457960026302,"CMC","rho = -1",15
"3408",0.78675,7.77430930015409,"CMC","rho = -1",15
"3409",0.84125,8.9049942036045,"CMC","rho = -1",15
"3410",0.818875,8.89837862379452,"CMC","rho = -1",15
"3411",0.846,9.11616989312541,"CMC","rho = -1",15
"3412",0.8265,8.75998081626025,"CMC","rho = -1",15
"3413",0.811875,8.45260122994521,"CMC","rho = -1",15
"3414",0.814625,8.64218079833734,"CMC","rho = -1",15
"3415",0.8085,8.64642143346214,"CMC","rho = -1",15
"3416",0.838625,9.41195245621939,"CMC","rho = -1",15
"3417",0.826875,8.79130725803899,"CMC","rho = -1",15
"3418",0.81725,8.39561896788252,"CMC","rho = -1",15
"3419",0.828,8.60476933825792,"CMC","rho = -1",15
"3420",0.833125,9.07451440471145,"CMC","rho = -1",15
"3421",0.799875,8.19650887484529,"CMC","rho = -1",15
"3422",0.82375,8.71376714420392,"CMC","rho = -1",15
"3423",0.800375,8.32070421217966,"CMC","rho = -1",15
"3424",0.782875,7.92571004056018,"CMC","rho = -1",15
"3425",0.813,8.45689437550205,"CMC","rho = -1",15
"3426",0.81925,8.6417558063874,"CMC","rho = -1",15
"3427",0.83575,9.64409278720269,"CMC","rho = -1",15
"3428",0.8055,8.40480465857068,"CMC","rho = -1",15
"3429",0.80775,8.29912416406898,"CMC","rho = -1",15
"3430",0.82775,8.52709037959998,"CMC","rho = -1",15
"3431",0.80425,7.99573498804318,"CMC","rho = -1",15
"3432",0.816125,8.72437533351532,"CMC","rho = -1",15
"3433",0.83475,9.08402842827042,"CMC","rho = -1",15
"3434",0.822,8.66269462868482,"CMC","rho = -1",15
"3435",0.81225,8.79598717218497,"CMC","rho = -1",15
"3436",0.829,8.78087771484502,"CMC","rho = -1",15
"3437",0.7865,7.79915133210884,"CMC","rho = -1",15
"3438",0.826875,8.75848425344654,"CMC","rho = -1",15
"3439",0.81025,8.33906365907188,"CMC","rho = -1",15
"3440",0.823625,8.63925167821874,"CMC","rho = -1",15
"3441",0.806625,8.14479923036454,"CMC","rho = -1",15
"3442",0.8295,8.7449958548371,"CMC","rho = -1",15
"3443",0.78675,7.92163380011991,"CMC","rho = -1",15
"3444",0.830125,8.75673767768495,"CMC","rho = -1",15
"3445",0.80325,8.36870442396058,"CMC","rho = -1",15
"3446",0.8095,8.39230166878727,"CMC","rho = -1",15
"3447",0.801125,8.21541916512249,"CMC","rho = -1",15
"3448",0.826875,8.8467491778969,"CMC","rho = -1",15
"3449",0.80525,8.39611904437447,"CMC","rho = -1",15
"3450",0.812125,8.50917716476196,"CMC","rho = -1",15
"3451",0.76375,7.62066603080204,"DR","rho = -1",15
"3452",0.74075,7.75030266229813,"DR","rho = -1",15
"3453",0.761,7.51224474637373,"DR","rho = -1",15
"3454",0.764875,7.48775262558147,"DR","rho = -1",15
"3455",0.761375,7.37461028241589,"DR","rho = -1",15
"3456",0.75175,7.69421184611735,"DR","rho = -1",15
"3457",0.737,7.24894208586185,"DR","rho = -1",15
"3458",0.753,7.25601303267032,"DR","rho = -1",15
"3459",0.77575,7.55460103013145,"DR","rho = -1",15
"3460",0.75025,7.43711623537815,"DR","rho = -1",15
"3461",0.762125,7.54633911892468,"DR","rho = -1",15
"3462",0.76175,7.4708621872332,"DR","rho = -1",15
"3463",0.76675,7.55510500732471,"DR","rho = -1",15
"3464",0.74975,7.68122894617907,"DR","rho = -1",15
"3465",0.74725,7.94537996536681,"DR","rho = -1",15
"3466",0.782,8.25625906613184,"DR","rho = -1",15
"3467",0.76475,7.55615828753115,"DR","rho = -1",15
